overflow, overflow, overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.031, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.035, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.032, 0.033, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.027, 0.028, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.029, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.031, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.031, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.029, 0.035, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.033, 0.035, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.032, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.030, 0.035, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.033, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.031, 0.032, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.031, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.029, 0.034, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.030, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.029, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.034, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.031, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.028, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.030, 0.032, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.031, 0.032, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.032, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.031, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.029, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.029, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.029, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.027, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.032, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.031, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.030, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.029, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.029, 0.029, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.027, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.029, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.031, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.030, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.032, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.028, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.032, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.027, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.030, 0.032, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.030, 0.032, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.031, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.025, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.030, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.030, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.028, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.032, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.029, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.028, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.032, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.032, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.032, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.030, 0.030, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.030, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.028, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.031, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.028, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.031, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.027, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.031, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.032, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.031, 0.032, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.030, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.028, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.029, 0.028, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.026, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.031, 0.032, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.030, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.028, 0.028, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.027, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.030, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.031, 0.033, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.030, 0.025,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.031, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.033, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.029, 0.031, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.029, 0.029, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.029, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.031, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.025, 0.025, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.023, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.024, 0.028, 0.025,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.031, 0.032, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.030, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.028, 0.033, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.029, 0.029, 0.031,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.028, 0.029, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.027, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.024, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.029, 0.025,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.032, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.029, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.029, 0.032, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.025, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.031, 0.034, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.031, 0.032, 0.029,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.029, 0.034, 0.032,     -,     -,     -,     -,     -,     -,     -,     -
